nan 0 0.1 1 0 0 0 0 1 1 1 1   0.2   0.2    -1 -0.02 0
6413.214782 16 0.117583801072431 1 1 1 1 1  1.07149883316319  1.00047947006849 0.985184460910351  1.06011494154164  0.118923019208603  0.137453088699754  -1.02946177466274 -0.114513406835681 3445177
6433.530288 32 0.111578801216581 1.48780926857242 0.756171076990582 0.817423160574667 0.996064327984714  1.67384246524769  1.01860215155646 0.934564892184062 0.933737070162447 0.926409565933195   0.15629255754569  0.122340912290129  -1.05939100978582 -0.114806476980124 3456915
6621.50535 48 0.0974488536215999 1.46333820072489 0.655075144671221 0.737986036464946  0.84524944632167  1.40275085344869 0.887480272067615 0.904642457643592 0.860331961873442 0.802015562078434    0.1710723624126  0.137672953307278  -1.01663356700791 -0.138193326518994 3677297
6509.696656 64 0.0926865072600326 1.38098559818451 0.561040756850675  0.60846387821092 0.749921886838677  1.06997273401737 0.825447659420792 0.889184881697291 0.808686355733012 0.730793184112409  0.184816275983861  0.089962072746002 -0.990084372407025 -0.103310233936209 3914320
6774.165055 80 0.0774100953416581 1.43042400139999 0.459100001143054 0.499039668706576 0.762535822589798 0.939370399736753 0.749244378082422 0.821497257687584 0.723505691240998 0.637305384085201  0.209350652366242  0.114476558980839 -0.994570911665108 -0.110548518048483 4149804
6867.507703 96 0.0825800839640048 1.4301976279223 0.378264346354231 0.401432938681223 0.612419657642429 0.773726577640553 0.731863260683347 0.795787622750026 0.741222903701392 0.553190853208006   0.221492743038555  0.0870665194242326    -1.0398826893299 -0.0982722749355939 4143606
7068.382004 112 0.0824290378633873 1.52686757841358 0.290668121614901 0.492026581298623 0.563996840050182 0.677641742941016 0.718988545444895 0.687727229364058 0.739326543931601 0.503688285131315  0.234424967471151 0.0769612562615196  -1.05334428765008 -0.115366557182408 4108454
6394.033378 128 0.0677770039107251 1.52909042302599  0.24463613197575 0.465032445666018  0.50856229335295 0.571988026635384 0.701129934773638 0.648935732890018 0.673211326705126 0.484302350911662  0.230027893963982  0.108182058370213  -1.03648632165454 -0.103463472170309 4174220
6715.242273 144 0.0588914030130995 1.48541408256283 0.227010349255163 0.410754778150556 0.461809781542898 0.500888119411213 0.713368220442836 0.629340997097522 0.681536252686813 0.447137921304395  0.223590123740174  0.123850011431867  -1.03788034657267 -0.109831009342991 4065716
6855.733613 160 0.0484764660670305 1.81420910723896   0.1983754469693 0.353150258546418 0.364938630715084 0.652923956729478 0.656900987559189 0.560711395151497 0.611822898385695 0.400307676924403  0.228788698248414  0.124798837098862  -1.04481743580191 -0.110608703550976 3689249
7433.292045 176 0.0455151169959094 1.82145611834675 0.148508250560848 0.297634037008823 0.341641205754711 0.492706177978279 0.576360443859353  0.61728276537808 0.576918843434131  0.34665505579059  0.225188430331136  0.101580031330878  -1.03094454423929 -0.108300390882862 3668653
7424.874148 192 0.0439504646758846 2.06980042091212 0.113751449985021 0.244844244056315 0.320319154660054 0.487319604591723 0.547539740299002 0.613290278474922 0.583918435152706 0.318839795405116  0.216309563379755  0.101945327361043  -1.01837759292702 -0.110153301305243 3670793
7290.495042 208 0.0390325764157841 2.32614698128716 0.0920377998630987   0.21910891183482  0.309384742060199  0.498012833165588 0.505123580478465 0.537909930082109 0.548357507918492 0.289310885058207  0.215303681624498  0.102640916323864  -1.01648809662771 -0.105069152251695 3638792
7227.405346 224 0.0363860480253064 2.30384348813085 0.0775284457709069  0.175927690352015  0.263940203166588  0.411497329850556 0.482418198031895 0.515252970068099 0.487633707150366 0.257375829639698   0.21185884995759   0.10919892452973  -1.01433700087827 -0.101983422526369 3565101
7201.10142 240 0.0337304883090834 2.3925945646368 0.0603270901029802  0.155597019263145  0.240974826421583  0.345342955200561 0.495136790749355  0.49195004018822 0.453113268379544 0.224739396355327  0.225447562319486   0.11199062220701  -1.01800357597399 -0.104218406242668 3520601
7040.917142 256 0.0351247013227981 2.49316054871918 0.0480602025582821  0.148397990868796  0.247801533339223  0.298734987084209 0.511872748634083 0.456567181790686 0.503509921043153 0.192497765479606  0.220118009649379  0.111404714200515  -1.00624742153511 -0.107934888010803 3543221
7202.372651 272 0.0404095929764122 3.18158805878706 0.0366219122838524  0.146774782935453  0.206942835942099  0.370705401424619 0.490868545861003 0.519045785388194 0.635646105795299 0.175241791172877  0.224792387118211  0.127721858302244  -1.03196582205342 -0.104776730966062 3563238
